Session:,,Poster,Title:,Outreach Set in Motion: Tales from an SPS Intern,Meeting:,"2007 AAPT Summer Meeting: Greensboro, NC",Location:,N/A,Date:,"Sunday, Jul.29",<b> Time: </b>,6:30PM - 8:00PM,<b> Author: </b>,"Justin D Reeder, American Institute of Phyiscs",<b> Co-Author(s): </b>,None,"What does a bottle of Diet Coke and a packet of Mentos Mint candies have to do with physics? Plenty, as you will see if you come and check out this year?s Society of Physics Students poster on our 2007 SPS Outreach Catalyst Kit (SOCK)! The SOCK is sent out to various SPS chapters across the nation to help initiate physics outreach programs for K-12 students. Lesson plans, activities, and demonstrations follow this year?s theme of motion and collisions by showing students the physical principles behind three practical applications which include collisions and seat belt safety, slingshots, and rocketry applications. I will also reflect on other aspects of my internship which include work on The Nucleus.",American Institute of Physics Education Division Society of Physics Student Summer Intern
Session:,,Panel,Title:,A Road Less Traveled: Exploring Teaching Assistant Training Programs Panel Discussion,Meeting:,"2007 AAPT Summer Meeting: Greensboro, NC",Location:,Cedar,Date:,"Wednesday, Aug.01",<b> Time: </b>,9:00AM - 11:00AM,<b> Author: </b>,"Cathy Ezrailson,",<b> Co-Author(s): </b>,None,"In this panel discussion, panelists will give a brief synopsis of their experience and unique perspectives in training Tas, answer questions posed by the moderator and audience, and suggest solutions to problems they and others have encountered while developing significant and relevant TA training programs. The expertise of the panelists runs the gambit from providing exemplary programs and definitive techniques to designing research that examines practice and motivates improvement of TA instruction. As a group, the panelists have pushed the envelop of instructional design for Tas and elevated the role of TA teaching to new importance. The audience is asked to bring their challenges, important questions and their own solutions to be examined and discussed during this panel's discussion.",None
Session:,Educational Technologies,Contributed,Title:,Video Analysis in the U.S. Military Academy Core Physics Program,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Laurel AB,Date:,"Tuesday, Jan.22",<b> Time: </b>,10:00AM - 10:10AM,<b> Author: </b>,"Chad C Schools, United States Military Academy",<b> Co-Author(s): </b>,"Keith W Haufler, Bryndol Sones","The study of physics should not be limited to the physics building. Video analysis using Vernier Logger Pro 3.4.6 was introduced in the 1,000-cadet, calculus-based, introductory mechanics course, with the goal of providing a link between the physical life of U.S. Military Academy cadets and physics. Video analysis was introduced in the laboratory, ""in the barracks,"" and in the classroom. All cadets determined an objective quantity using video analysis in a capstone laboratory where they were provided an ill-defined scenario on video that related to ""cadet life."" Approximately 130 cadets in the advanced sections of the course were assigned out-of-class (""in the barracks""), small-group, video analysis projects with minimal guidance. Twenty instructors demonstrated video analysis through in-class demonstrations.We found our initial introduction of video analysis provided relevance, context-rich problems, cadet engagement, and a unique opportunity for synthesis and analysis.",None
Session:,Topics in Physics,Contributed,Title:,Plumbing the Depths to Design a Floating Device,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Heron,Date:,"Monday, Jan.21",<b> Time: </b>,3:30PM - 3:40PM,<b> Author: </b>,Saami J Shaibani,<b> Co-Author(s): </b>,None,"The expression ""going over like a lead balloon"" conjures up an image of abject failure, with or without some measure of ridicule. However, from the perspective of physics, the concept of such a floating device is not completely absurd even if it might be highly impracticable. The research reported here includes an examination of the underlying principles in mechanics, fluid dynamics and thermodynamics to derive the design equation for this type of object. Balloon variables such as size, contents, density and wall thickness are considered in order to determine the nature of the design features involved. The results are not quite as improbable as one might imagine, although they do support the expected lack of feasibility. At all stages, the motivation of the study is to foster an instructive environment that challenges students to expand their awareness of the power of physics as they explore a seemingly daunting exercise.",None
Session:,Labs and Wikis,Contributed,Title:,"Working With Wikipedia, Not Against It",Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover C,Date:,"Monday, Jan.21",<b> Time: </b>,8:00PM - 8:10PM,<b> Author: </b>,"David L Morgan, Eugene Lang College",<b> Co-Author(s): </b>,None,"This talk describes a project in which college physics students spend a semester editing incomplete ""stub"" entries in physics and astronomy on Wikipedia.org.",None
Session:,Physics in America and Russia,Invited,Title:,"The ""Modern"" American Physics Textbook",Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Essex BC,Date:,"Monday, Jan.21",<b> Time: </b>,10:00AM - 10:30AM,<b> Author: </b>,"Thomas B. Greenslade, Jr., Kenyon College",<b> Co-Author(s): </b>,None,"Reading the forwards to American physics textbooks, as the authors explain the necessity for still another physics book, can be a sport in itself. Despite noteworthy attempts to break the mold over the last century and more, our textbooks tend to revert to the plan of the first truly American physics textbook, written by Denison Olmsted in 1831 ""for the use of the students in Yale College."" The modern American calculus-level book probably stems from the series of textbooks written for the cadets at the U.S. Military Academy by W.H.C. Bartlett in the 1850s. The natural philosophy book originally written in French by Ganot at the same time was widely used in a series of English translations until the first decade of the 20th century. The talk will conclude with the many permutations of the basic text written by Robert A. Millikan in the beginning of the 20th century.",None
Session:,Physics in America and Russia,Invited,Title:,A Brief History of the Inclined Plane in America,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Essex BC,Date:,"Monday, Jan.21",<b> Time: </b>,9:00AM - 9:30AM,<b> Author: </b>,"Steven Turner, Smithsonian Institution",<b> Co-Author(s): </b>,None,"The inclined plane has been called the ""Alpha"" experiment, dating all the way back to Galileo and studied by nearly every physics student since the 18th century. In America, the evolution of this simple demonstration mirrored the changes in science teaching and the growth of technology. This history can be traced in the historic instruments, catalogs, textbooks and student lab manuals found in the Smithsonian collections.",Thomas B. Greenslade invited me to participate in his session. He is chair of the History and Philosophy of Physics committee.
Session:,Directions of the New NSF Division of Research in Learning,Panel,Title:,Learning What Students Are Thinking,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover AB,Date:,"Tuesday, Jan.22",<b> Time: </b>,9:45AM - 10:00AM,<b> Author: </b>,"Robert Tinker, The Concord Consortium",<b> Co-Author(s): </b>,None,"With collaborators, we have developed software for authoring and delivering sophisticated computer-based learning activities that use models, tools, and probeware. The technology permits us to monitor performance in solving problems and undertaking investigations of participating students wherever they are. We can generate electronic reports on student performance and infer from these their thinking patterns. One study involving 12,000 high school students revealed patterns in the students' use of models that correlate with other aspects of their learning, such as their scores on traditional question-and-answer assessments. Students who were systematic in their use of models learned the content better and were able to apply their knowledge more broadly. We also saw a longitudinal effect: students exposed to our materials in one year performed significantly better than their peers when they encountered another set of model-based activities in a subsequent year, even though the scientific domains of the two units were different.",None
Session:,Educational Technologies,Contributed,Title:,Exploring the Science of Atoms and Molecules Using Molecular Workbench,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Laurel AB,Date:,"Tuesday, Jan.22",<b> Time: </b>,10:40AM - 10:50AM,<b> Author: </b>,"Robert Tinker, The Concord Consortium",<b> Co-Author(s): </b>,None,"The Molecular Workbench is an open source molecular dynamics application that permits students to explore the atomic scale. The software calculates the motion of atoms based on forces derived from Lennard-Jones potentials, electrostatic potentials, elastic bonds, and external fields. MW includes chemical bonding, light-matter interactions, and excited internal states, and can produce a very wide range of emergent phenomena such as phase changes, latent heat, diffusion, solubility, osmosis, black body radiation, and spectra. MW includes an authoring environment for the design and delivery of interactive learning activities that support a broad range of core science concepts. In addition to setting the parameters of the model, the authoring environment allows the activity designer to provide instructions, scaffolding, and performance assessment instruments related to the model. More than 200 learning activities that use MW are available at no cost from a searchable database. One collection of activities has been designed to support a ""Physics First"" high school curriculum. All MW activities are computer-based, delivered online, and run on Macintosh, Windows, and Linux systems and have been downloaded more than 250,000 times. Numerous studies of student learning have been conducted using curriculum materials based on MW. These studies, extending over a range of content, with diverse students ranging from middle grades through college, demonstrate that students who use well-designed learning activities based on MW can understand atomic-scale phenomena and transfer this knowledge to new contexts. Furthermore, typical misconceptions can be dispelled by using these materials.",None
Session:,Teacher Training,Poster,Title:,Using Video Assessment of Physics Lessons,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Grand Ballroom I-V,Date:,"Tuesday, Jan.22",<b> Time: </b>,8:00AM - 10:00PM,<b> Author: </b>,"James L. Redmond, Un. of Hawaii-CRDG-Science Section",<b> Co-Author(s): </b>,None,"This poster will include a pictorial, as well as a video presentation of teachers using our PP&T; lessons in Light/Color and Electricity and Magnetism with students from grades 7, 8, and 9. These lessons follow a constructivist approach to the teaching of basic concepts in physics. Seventeen teachers from O'ahu, Maui, and Kauai worked on the lessons in an intensive week-long class using PP&T; materials. They then taught these lessons to a Summer Science Enrichment Class at the University Lab School in the summer of 2007 and videotaped the sessions. The videotapes were graded and shared with all members of the team. This approach has proven very instructive to all members of the team and will be used again in the summer of 2008.",None
Session:,Teacher Preparation,Contributed,Title:,Project WISE: Working in Informal Science Education,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Kent,Date:,"Monday, Jan.21",<b> Time: </b>,10:20AM - 10:30AM,<b> Author: </b>,"Gregory A. DiLisi, John Carroll University",<b> Co-Author(s): </b>,"Keith McMillin, Toni Mullee, Gretch Santo","We piloted educational programs at Cleveland's International Women's Air and Space Museum (IWASM) while simultaneously conducting a research project to see if high school students could be hooked into STEM-based careers through an initial, positive exposure to teaching. Our goal was to develop materials for early-level children that focus on STEM and women's contributions to aeronautics and aviation via the creation of the ""Working in Informal Science Education"" (WISE) teaching academy for high school students. In this academy, diverse cohorts of secondary-level students performed preparation activities to give them specialized knowledge in content and pedagogy. Volunteers collaborated with university faculty, student teachers, and education specialists to develop, test, and evaluate permanent displays, classroom activities, and biographical portrayals of famous aviators. The project is remarkable in that our academy supports the social and scientific development of children, emphasizes cooperative learning, and directly benefits Cleveland-area youth who will utilize project deliverables.",None
Session:,Classroom Strategies,Contributed,Title:,Using Historical Papers to Motivate Physics Students in High School,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover C,Date:,"Tuesday, Jan.22",<b> Time: </b>,9:30AM - 9:40AM,<b> Author: </b>,"Alan Gnospelius, Design and Technology Academy",<b> Co-Author(s): </b>,None,"For the past few years, I have assembled a group of historical documents from original sources that I have shared with my students. These documents are in the public domain, and are from scientists such as Franklin, Kepler, Curie and Aristotle. The documents have provoked controversy and discussion in the class, and I have found this to be a strategy that needs to be shared.",None
Session:,Research Experiences for High School Teachers and Students,Contributed,Title:,Research in Elementary Level Physics Education and Professional Development,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Laurel AB,Date:,"Monday, Jan.21",<b> Time: </b>,10:50AM - 11:00AM,<b> Author: </b>,"Michael R. Fetsko, Mills E. Godwin High School",<b> Co-Author(s): </b>,None,"This paper will discuss my work in the Hampton University Teacher Institute for Research in Physics (TIRP) program in the summer of 2007. The purpose of my work with mentor Alison Baski of Virginia Commonwealth University (VCU) was to develop a unit on atomic physics for VCU elementary education majors. These materials will be tested with the pre-service teachers during their course work with high school students as an introduction to the particle physics unit, and then used as professional development units for elementary teachers participating in the Physics Is Elementary (PIE) program in 2008. The PIE is jointly funded by the Hampton University Center for the study of the Origin and Structure of Matter and Jefferson Lab.",None
Session:,The Best of comPADRE,Invited,Title:,The Best of Compadre: Science Appreciation - Introduction to Science Literacy,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover AB,Date:,"Monday, Jan.21",<b> Time: </b>,8:00PM - 8:30PM,<b> Author: </b>,John W White,<b> Co-Author(s): </b>,None,"Science literacy is a serious and difficult pursuit. New ways to inform nontechnical citizens about political issues with technical components is crucial. The speaker will describe a new college-level textbook that tries to address the need of science literacy. It has turned out that Compadre has been an excellent vehicle for disseminating the text. It has received many downloads. Although feedback has been modest (but positive), a potential publisher has come forward.",None
Session:,Labs and Wikis,Contributed,Title:,Biological Application Oriented Physics Labs for Life Sciences Students,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover C,Date:,"Monday, Jan.21",<b> Time: </b>,7:40PM - 7:50PM,<b> Author: </b>,"Fang Liu, The Richard Stockton College of New Jersey",<b> Co-Author(s): </b>,"Sipra Pal, Nada Jevtic, Monir Sharobeam","No data is more interesting to a student than data about his or her own body. In our efforts to promote more engaged learning in physics for life sciences students, we have introduced several biological application-oriented physics labs into our Physics for Life Sciences Laboratory. These new labs take advantage of the advanced lab apparatus including EKG system, stress-strain apparatus, and human arm model. Physics for Life Sciences students use these advanced lab apparatus and DataStudio software to obtain and analyze data in each section, enabling them to see the electrical signals generated by their hearts, to see the stress and strain during the entire process of stretching and breaking material such as bone and tissue, and to evaluate the work done by the arm in many types of motion such as extending and lifting an object, curling, or throwing a ball overhand.",None
Session:,Physics in America and Russia,Invited,Title:,Politically Nonconforming Scientists Met Behind the Iron Curtain,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Essex BC,Date:,"Monday, Jan.21",<b> Time: </b>,9:30AM - 10:00AM,<b> Author: </b>,"Mikhail M. Agrest, College of Charleston",<b> Co-Author(s): </b>,None,"Contemporary inventions in science and in physics particularly are often more exciting then science fiction fantasies of the most sophisticated writers. The life and work of scientists in the contemporary world is of great interest to the public and politicians partially because of mass destruction opportunities hidden in these inventions. The gravitation to free communication and the exchange of ideas with colleagues in the world independently of their political affiliation sometimes takes over the sense of personal security. This paper uncovers just one page in the relationships of former USSR and U.S. scientists during the Cold War. A meeting of renowned American particle physicist Thomas Stix with one of the invisible Russian scientists, a participant of the Russian Nuclear project, a generator of extraordinary ideas, and a dissident Mates Agrest was documented by the KGB agent. The photographs of that meeting became available.",None
Session:,Teaching Physics Around the World,Invited,Title:,Physics for All: A Chinese Model,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover C,Date:,"Monday, Jan.21",<b> Time: </b>,10:00AM - 10:30AM,<b> Author: </b>,"Ling L. Liang, La Salle University",<b> Co-Author(s): </b>,None,"Each year, the science, technology, and engineering fields in higher education institutions in China successfully attract a large number of high school students who excel in the disciplines of mathematics and sciences. The",None
Session:,Physics and Art,Contributed,Title:,Symmetry and Aesthetics in Introductory Physics,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Laurel CD,Date:,"Tuesday, Jan.22",<b> Time: </b>,9:10AM - 9:20AM,<b> Author: </b>,Jatila van der Veen,<b> Co-Author(s): </b>,"Philip M Lubin, Eric Mazur, Jenny Cook-Gumperz","In 2007, we piloted a new interdisciplinary physics and fine arts course entitled Symmetry and Aesthetics in Introductory Physics with a group of physics and arts majors at the College of Creative Studies at U.C. Santa Barbara. Our model curriculum begins with Symmetry and Relativity, uses interdisciplinary strategies and interactive methods, and is underlain by the ideology of aesthetic education. Instead of a textbook, students read articles by theoretical physicists, and Lawrence Krauss' book,",This work was supported by NASA grant #20070268 and the Planck Explorer Mission.
Session:,Topics in Physics,Contributed,Title:,Optical Phase Change Upon Reflection,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Heron,Date:,"Monday, Jan.21",<b> Time: </b>,3:50PM - 4:00PM,<b> Author: </b>,"Carl E Mungan, U.S. Naval Academy",<b> Co-Author(s): </b>,None,"The phase changes for reflection at normal incidence from an interface between nonmagnetic, nonconducting media are needed in introductory physics for thin-film interference. Many textbooks attempt to justify these phase changes using a flimsy analogy to the reflection of a string wave off an end. But in fact it only takes a simple diagram and a few lines of algebra to formally derive the phase changes. As a bonus, index matching naturally arises as a possibility when comparing the refractive indices of the two media. The reflectance and transmittance can also be easily introduced in this context.",None
Session:,Undergraduate Student Research,Contributed,Title:,Detection of One-Bead-One-Compound (OBOC) Combinatorial Library Using Oblique-Incidence Reflectivity Difference (OI-RD) Microscopy,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Essex A,Date:,"Monday, Jan.21",<b> Time: </b>,10:10AM - 10:20AM,<b> Author: </b>,"Jamy B. Moreno, The Richard Stockton College of New Jersey",<b> Co-Author(s): </b>,"Xiangdon Zhu, Yiyan Fei, James Landry, Yung-Shin Sun",The utilization of an Oblique-Incidence Reflectivity Difference (OI-RD) microscope to investigate a One-Bead-One-Compound (OBOC) combinatorial chemical library is described. A 6000 random sample molecule library was previously prepared for proof-of-principle experiments. This paper describes the initial results of these experiments.,AAPT sponsor: Dr. Fang Liu
Session:,Undergraduate Student Research,Contributed,Title:,Properties of LINERs,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Essex A,Date:,"Monday, Jan.21",<b> Time: </b>,10:40AM - 10:50AM,<b> Author: </b>,"Diana M. Marcu, George Mason University",<b> Co-Author(s): </b>,"Rachel Dudik, Shobita Satyapal","With the recent discovery that virtually all local galaxies harbor massive nuclear black holes, there is now convincing evidence that active galactic nuclei (AGN)galaxies containing accreting supermassive black holes&emdash;and normal galaxies in our local universe are fundamentally connected. However, the nature of this connection and the detailed evolutionary history connecting these objects is unknown. Low Ionization Nuclear Emission Line Regions (LINERs), defined by their narrow optical emission lines of low ionization uncharacteristic of photoionization by normal stars, may constitute a vital piece of this puzzle, possibly representing the ""missing link"" between the powerful quintessential AGN in the universe and galaxies such as our own. Despite several decades of intense research, there are still open questions, including: what fraction of LINERs are truly AGN, what are their accretion properties, and how do these quantities relate to the properties of the host galaxy? In this talk, I will summarize recent results from our ongoing infrared spectroscopic investigation of LINERs using data from the Spitzer Space Telescope.",None
Session:,Directions of the New NSF Division of Research in Learning,Invited,Title:,Education Activities in the NSF Physics Division,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover AB,Date:,"Tuesday, Jan.22",<b> Time: </b>,10:15AM - 10:30AM,<b> Author: </b>,"Kathleen V McCloud, National Science Foundation",<b> Co-Author(s): </b>,None,"The Physics Division strongly supports workforce development, education, and broadening participation at all levels, from outreach efforts in large facilities and centers, to supporting efforts through groups such as the National Society of Black Physicists and National Society of Hispanic Physicists, to large-scale projects such as QuarkNet, CHEPREO, CROP, and ASPIRE, to individual PI awards. Students and teachers involved in these projects gain skills and knowledge to become members of the nationally critical high tech workforce, and the results of physics education and curriculum development projects are improving classroom activities throughout the physics curriculum. Many of these efforts within the Physics Division are funded through the Education and Interdisciplinary Research (EIR) program. The EIR program also supports Physics Related Research Experience for Undergraduate (REU) and Research Experience for Teachers (RET) sites across the nation and internationally.",None
Session:,Statistical and Thermal Physics in the Undergraduate Curriculum,Invited,Title:,Teaching Statistical Physics by Thinking about Algorithms,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover C,Date:,"Tuesday, Jan.22",<b> Time: </b>,4:30PM - 5:00PM,<b> Author: </b>,"Jan Tobochnik, Kalamazoo College",<b> Co-Author(s): </b>,Harvey Gould,A discussion of algorithms and models can provide concrete examples of abstract ideas in physics. We illustrate some ways of illustrating important concepts in statistical and thermal physics by considering various algorithms and models. In many cases it is sufficient to discuss only the results of an algorithm or the behavior of a model rather than actually coding or even running a program.,None
Session:,Labs and Wikis,Contributed,Title:,Student-Created Wikis in Introductory Physics.,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover C,Date:,"Monday, Jan.21",<b> Time: </b>,7:50PM - 8:00PM,<b> Author: </b>,"Eric J Page, University of San Diego",<b> Co-Author(s): </b>,None,"Many students are aware of, and some even contribute to online wikis, the most well known of which is the Wikimedia Corporation's Wikipedia. In this report, we describe how the creation of online secure wikis by introductory physics students working in small groups can benefit both the student and the instructor: the students gain understanding through an online collaborative creation of a ""study guide,"" and the instructors gain insight into how the students are processing the information by overseeing the creation of these pages. We also describe how this method could be used to help evaluate student gains in introductory physics.",None
Session:,Placing Computational Physics in Undergraduate Curricula,Contributed,Title:,Enhancing the Study of Waves in Metals Using Computational Analysis,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover AB,Date:,"Monday, Jan.21",<b> Time: </b>,10:55AM - 11:05AM,<b> Author: </b>,"Michael B. Ottinger, Missouri Western State University",<b> Co-Author(s): </b>,Mark A Johnson,"When a compression transducer sends a sound pulse through a one-inch thick piece of aluminum with the reflected pulse observed on an oscilloscope, a faint secondary reflected pulse is also observed at the transducer. This second pulse travels through the material in a time consistent with that of a transverse wave generated at the metal's reflecting surface. To determine if the secondary pulse was a transverse wave, a simple computer simulation was created using a modified Euler technique with basic equations of motion found in introductory physics texts. The results confirmed that the secondary pulse was indeed a transverse wave generated when the compression wave reflected off the metal's free surface. In addition to showing the origin of the secondary pulse, the computer simulation also provides students with an alternate, enhanced view of the wave motion within the metal.",None
Session:,Teacher Training,Poster,Title:,"Enhancing Inquiry Science Teaching in St. Joseph, MO, Middle Schools",Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Grand Ballroom I-V,Date:,"Tuesday, Jan.22",<b> Time: </b>,8:00AM - 10:00PM,<b> Author: </b>,"Michael B Ottinger, Missouri Western State University",<b> Co-Author(s): </b>,"John Rushin, John Ellis, Jay Meyers","During the summer of 2007 two workshops were held at Missouri Western State University to initiate a collaborative effort between the university and St. Joseph School District to enhance the inquiry method of teaching science in the middle schools. In the first workshop, lead teachers from each of the district's middle schools learned how to develop inquiry/ technology-based lesson plans. In the second workshop, the lead teachers guided the rest of the district's middle school science teachers, as well as preservice teachers from the university in designing inquiry lessons for their classrooms. During the school year these lesson plans will be implemented on the middle school classrooms and copies of the lesson plans will be posted for all teachers to access. A detailed description of the workshops will be presented in the poster.",None
Session:,Classroom Strategies,Contributed,Title:,Teaching Maxwell's Equations to Gen Ed Students,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover C,Date:,"Tuesday, Jan.22",<b> Time: </b>,10:00AM - 10:10AM,<b> Author: </b>,"Sadri Hassani, Illinois State University",<b> Co-Author(s): </b>,None,"Using text, sound, images, and animations we will present Maxwell's equations in such a way that a general liberal-arts student can certainly appreciate, and even partially understand the discussion.",None
Session:,The Case for Specialized Physical Science Courses for Pre-Service K-8 Teachers,Invited,Title:,Physics and Everyday Thinking and Physical Science and Everyday Thinking [1],Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Kent,Date:,"Monday, Jan.21",<b> Time: </b>,7:30PM - 8:00PM,<b> Author: </b>,"Fred Goldberg, San Diego State University",<b> Co-Author(s): </b>,None,"Physics and Everyday Thinking (PET) and Physical Science and Everyday Thinking (PSET) are curricula for one-semester college courses designed for prospective and practicing elementary teachers and non-science majors.[2] PET focuses on the themes of interactions, conservation of energy and Newton's laws. PSET also focuses on conservation of mass and atomic molecular theory. Both curricula include a substantive Learning about Learning component, focusing on the learning of scientists (NOS), young children and the students themselves. Both curricula were designed around principles based on research on learning: learning builds on prior knowledge; knowledge construction is a gradual process; interaction with tools facilitates learning; social interactions aid in learning; and norms (evidence, responsibility, respect) can structure student interactions, discourse and learning. Pre/post conceptual tests and the Colorado Learning Attitudes about Science Survey [3] administered at many sites show growth in students' understanding of content and the nature of science and learning.","[1] Supported by NSF Grant [2] Physics and Everyday Thinking and Physical Science and Everyday Thinking are both published by It's About Time, Herff Jones Education Division. [3] W. Adams, K. Perkins, N. Podolefsky, M. Dubson, N. Finkelstein and C. Wieman. Phys. Rev ST: Phys. Educ. Res. 2(1) 010101, 2006."
Session:,Directions of the New NSF Division of Research in Learning,Invited,Title:,Interactions in Physical Science: A Middle School Curriculum for Students and Teachers [1],Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover AB,Date:,"Tuesday, Jan.22",<b> Time: </b>,9:30AM - 9:45AM,<b> Author: </b>,"Fred Goldberg, San Diego State University",<b> Co-Author(s): </b>,None,"The Interactions in Physical Science [2] curriculum was developed to provide middle school students the opportunity to develop a deep understanding of national and state science content standards. The yearlong curriculum is hierarchical, designed around the major themes of interactions, Newton's laws, Conservation of Matter and Energy, and Atomic Molecular Theory. An accompanying online teacher resource and specially developed workshop materials provide substantive professional development for teachers who implement the curriculum. Both the student and teacher materials were designed around principles based on research on learning: learning builds on prior knowledge; knowledge construction is a gradual process; interaction with tools facilitates learning; social interactions aid in learning; and norms (evidence, responsibility, respect) can structure student interactions, discourse and learning.","[1] Supported by NSF grants # 9812299 and # 0138900 [2] Published by It?s About Time, Herff Jones Education Division"
Session:,Directions of the New NSF Division of Research in Learning,Invited,Title:,Educational Activities in the NSF Division of Materials Research,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover AB,Date:,"Tuesday, Jan.22",<b> Time: </b>,10:30AM - 10:45AM,<b> Author: </b>,"Uma D Venkateswaran, National Science Foundation",<b> Co-Author(s): </b>,None,"The interdisciplinary nature of materials research uniquely positions the Division of Materials Research (DMR) to invest in research and education activities that cut across disciplinary barriers. Current education and outreach activities within DMR, are embedded in Centers (Materials Research Science and Engineering Centers - MRSEC), Facilities (National High Field Magnet Laboratory, synchrotron facilities), Research Experience for Undergraduate (REU) Sites and Supplements, and individual investigator or group efforts. A number of these activities include K-12 students, pre- and in-service teachers as well as the general public. This presentation will highlight some of these activities. Furthermore, it will outline some areas where materials researchers and educators can join hands in evaluating and strengthening educational impacts and disseminating best practices in pursuit of a globally competitive materials workforce that is broadly inclusive of groups that are traditionally underrepresented in the field.",Sponsored by Gerhard Salinger.
Session:,Physics Teacher Preparation Program Accreditation,Invited,Title:,"Achieving Accreditation Through the Integration of Professional Association, State and National Teacher Education Standards for Preparing Physics Teachers",Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Essex BC,Date:,"Tuesday, Jan.22",<b> Time: </b>,9:30AM - 10:00AM,<b> Author: </b>,"Ken Witmer, Frostburg State University",<b> Co-Author(s): </b>,"Maggie Madden, Liz Neal","Identifying common language to create performance assessments is an effective tool used by Maryland colleges and universities to address accreditation requirements. A model for aligning and integrating common elements of the National Physics Standards, Maryland Program Approval Standards and National Teacher Education Standards will be shared to achieve program accreditation. A matrix visually displaying the integration of all three standards will be a frame of reference for the presentation.",sponsored by Lisa L. Grable
Session:,Directions of the New NSF Division of Research in Learning,Invited,Title:,Physics in Informal Settings,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover AB,Date:,"Tuesday, Jan.22",<b> Time: </b>,10:00AM - 10:15AM,<b> Author: </b>,"Roy R Gould, Harvard-Smithsonian Center for Astrophysics",<b> Co-Author(s): </b>,None,"Recent research on how visitors learn in informal settings, combined with marvelous new exhibit technologies, now make it possible to engage diverse audiences in the frontiers of physics. ""The Black Hole Experiment Gallery"" is a national traveling exhibition that brings together the skills of research scientists, education researchers, exhibit designers, and networking specialists to create a new kind of learning environment. Visitors construct their own understandings of black holes by gathering and interpreting evidence based on authentic data; by confronting prediction with evidence; and by constructing a big-picture view of the unfolding universe. Visitors carry their learning with them, thanks to exhibitry that takes into account their prior activities. The exhibitry also provides access to online telescopes, and automatically constructs a personalized website, based on the visitors' activities. This creates a seamless learning experience, limited only by the learners' curiosity and not by the four walls of the exhibit.",None
Session:,Directions of the New NSF Division of Research in Learning,Invited,Title:,Promoting Learning in Formal and Informal Settings Through NSF Programs,Meeting:,"2008 AAPT Winter Meeting: Baltimore, MD",Location:,Dover AB,Date:,"Tuesday, Jan.22",<b> Time: </b>,9:00AM - 9:30AM,<b> Author: </b>,"Joan Ferrini-Mundy, National Science Foundation",<b> Co-Author(s): </b>,Gerhard L Salinger,"The Division of Research on Learning in Formal and Informal Settings (DRL) invests in improving the effectiveness of STEM learning for people of all ages. DRL promotes innovative research, development, and evaluation of learning and teaching by advancing innovative knowledge and practices. The Research and Evaluation in Education in Science and Engineering program funds research at the frontiers and provides foundational knowledge for understanding and improving STEM teaching and learning at all educational levels. Discovery Research K-12 enables significant advances in K-12 student and teacher learning through research, development, and evaluation of innovative resources, models, and technologies. Informal Science Education increases engagement with STEM by individuals of all ages through self-directed learning experiences. Information Technology Experiences for Students and Teachers motivates student and teacher interest and engagement in STEM using information technology in school and after-school settings. We discuss the challenges and opportunities for improving STEM education through DRL-based programs.",Sponsored by Gerhard L. Salinger
