Session:,Biography in Physics,Invited,Title:,The Physicists and their Apparatus,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana 1040,Date:,,<b> Time: </b>,1:30PM - 2:00PM,<b> Author: </b>,"Thomas B. Greenslade, Jr., Kenyon College",<b> Co-Author(s): </b>,None,"Many pieces of apparatus that we use in lecture and lab have names of physicists and physics teachers associated with them, many of them familiar: Archimedes, Wheatstone, Coulomb, Millikan, Rumford. But there are many that will be unfamiliar: Pickering, Gage, Hare, Packard, Lloyd. In this talk I will describe a number of pieces of apparatus, some well know, and some that ought to be revived, and their inventors.",None
Session:,Interactive Lecture Demonstrations: Physics Suite Materials that Enhance Learning in Lecture,Contributed,Title:,Using Interactive Lecture Demonstrations in Electricity and Magnetism,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dennison 182,Date:,,<b> Time: </b>,5:25PM - 5:35PM,<b> Author: </b>,"Linghong Li, The University of Tennessee at Martin",<b> Co-Author(s): </b>,None,"We used the Interactive Lecture Demonstrations (ILDs) in Electricity and Magnetism in three different classes. This presented considerable evidence in that lectures using ILDs improved the student comprehension and the instructor's teaching which further supports earlier findings of ILDs improving student understanding of electricity and magnetism. The research in this paper also reports new findings not previously observed. Not only does using ILDs show gains in mechanics but also in electricity and magnetism. Second, gains from ILDs are not affected by class size. Third, students in a regular semester have a greater improvement than those of a summer (one month) semester. Last, students from algebra-based introductory physics classes have greater improvement than those in calculus-based introductory physics classes. These findings will help future physics instructors implement ILDs in their classes and help physics education researchers better refine ILDs.",David Sokoloff Professor of Physics sokoloff@uoregon.edu Department of Physics 1274 University of Oregon
Session:,The Changing Community of Physics: Resources and Programs that Promote Inclusion and Diversity,Panel,Title:,Programs and Resources of the American Physical Society,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1300,Date:,,<b> Time: </b>,10:15AM - 10:30AM,<b> Author: </b>,"Theodore Hodapp, American Physical Society",<b> Co-Author(s): </b>,None,The American Physical Society (APS) continues to work toward including minorities and women in physics through a variety of targeted efforts. I will discuss these briefly with a special emphasis on a new initiative to address the under-representation of minorities in physics at various levels. Our existing programs include: Scholarships for minority students studying physics; professional skills development workshops for women; a site visit program on gender and ethnic diversity; a website on gender diversity of graduate programs; speakers lists for minority and women colloquium speakers; travel grants to support women and minority speakers; and grants to support childcare at APS national meetings.,None
Session:,"Recruiting and Retaining Women in Physics: What We Knew Then, What We Know Now.",Invited,Title:,APS Gender Equity Conference: Promoting Gender Equity in University Environments,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1400,Date:,,<b> Time: </b>,5:00PM - 5:30PM,<b> Author: </b>,"Theodore Hodapp, American Physical Society",<b> Co-Author(s): </b>,None,"In May 2007 the APS Committee on the Status of Women in Physics (CSWP) received funding from the National Science Foundation and U.S. Department of Energy to bring together chairs of the largest Ph.D.-granting institutions and directors of national laboratories to discuss issues related to promoting gender equity in physics at their institutions with the intent of doubling the participation of women in physics. The report (www.aps.org/programs/women) contained recommendations for physics departments, national labs, and funding agencies to continue the gains realized in the community over the past several decades. Current activities include a set of focused discussions with departments on improving climate, recruiting, and retention of women in physics. I will discuss specific outcomes and look forward to a good discussion of how our community can continue effective and efficient progress on this issue.","Funding provided by the National Science Foundation, the Department of Energy, and the American Physical Society"
Session:,Diversity Issues,Contributed,Title:,When and Why do Students Decide to Major in Physics?,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1640,Date:,,<b> Time: </b>,4:35PM - 4:45PM,<b> Author: </b>,"Donya R Dobbin, Western Michigan Unviersity",<b> Co-Author(s): </b>,Charles Henderson,"In the last 20 years the number of students who major in physics has declined while the number of jobs requiring a college physics degree has increased. Instead of finding ways to plug holes in a leaky pipeline, this study has taken the perspective of identifying ways to increase the number of students who enter the pipeline by focusing on when and why students decide to major in physics and identifying what types of support or information they might need at different times. To accomplish this, the researcher conducted email interviews with physics majors from several Michigan universities and colleges. The sample includes representation from both genders. Interview questions focused on five possible areas of influence identified from the relevant literature: family, physics teacher, peers, themselves, and perceptions of themselves. Suggestions will be made for how to encourage more students to major in physics.",None
Session:,Reforming the Introductory Physics Course for Life Science Majors,Panel,Title:,The 2009 AAMC-HHMI Report and Its Implications for Introductory Physics,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,CC Little 1528,Date:,,<b> Time: </b>,1:50PM - 2:10PM,<b> Author: </b>,"Robert C. Hilborn, University of Texas at Dallas",<b> Co-Author(s): </b>,None,"In 2007, the Association of American Medical Colleges in collaboration with the Howard Hughes Medical Institute set up a committee to examine and make recommendations on the Scientific Foundations for Future Physicians. Consisting of a mix of medical school faculty and undergraduate STEM faculty members, the committee prepared a report recommending a list of scientific and mathematical competencies for both undergraduates preparing to enter medical school and for medical school graduates. That report was released for comments in the spring of 2009. This talk will explain why the committee decided to emphasize competencies (rather than courses), what those competencies are, and the implications of those recommendations for the role of physics in the preparation of future physicians.",None
Session:,Innovations in the TYC Curriculum,Invited,Title:,Adaptable Curriculum: Engaging Millennial Generation Students,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana 1040,Date:,,<b> Time: </b>,12:45PM - 1:15PM,<b> Author: </b>,"Erik N Christensen, South Florida Community College",<b> Co-Author(s): </b>,None,"Adaptation of pre-existing curriculum can be an invigorating way to energize your teaching and engage your students. Millennial Generation students display specific, predictable traits and characteristics that when integrated into the pedagogy, can result in an engaging classroom environment with vastly improved student learning. This presentation will showcase the adaptation of Spiral Physics in a calculus-based physics course at South Florida Community College and will include an overview of Spiral Physics, the how and why of shifting to an adaptable curriculum, problems encountered, support needed, and a preliminary assessment of student learning results. You will see that adopting adaptable curriculum is not too difficult to implement and the rewards can be astonishing.",None
Session:,Student Conceptual Difficulties: Introductory and Upper-Level Topics,Contributed,Title:,Student Understanding Difficulties with Vectors in Contexts Related to Mechanics,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1210,Date:,,<b> Time: </b>,8:50AM - 9:00AM,<b> Author: </b>,"Sergio Flores, University of Juarez",<b> Co-Author(s): </b>,"Maria Dolores Gonzalez, Juan Ernesto Chavez, Luis Leobardo Alfaro, Jose valente Barron","A functional understanding of Newton's second law as a vector equation requires that students be able to reason about vectors. In this presentation, we present data describing students' conceptual difficulties with vector addition and subtraction, and with vector quantities such as force, acceleration and tension. These data suggest that after traditional instruction in introductory physics, some students do not recognize the vector nature of these quantities. Other students who do not have the requisite procedural knowledge to determine net force or acceleration, and are therefore unable to reason qualitatively about Newton's second law. We describe some specific procedural and reasoning difficulties we have observed in students' use of vectors. In addition, we describe modifications to laboratory instruction in mechanics that we designed on the basis of our research into student understanding. These modifications were intended to improve students' understanding of vector addition and subtraction and to promote student use of vectors when solving mechanics problems. Finally, we describe initial measures of the effectiveness of these modifications.",None
Session:,Conceptual Understanding & Reasoning,Poster,Title:,Student Understanding Difficulties with Tension Force in Introductory Physics Courses,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,"Sergio Flores, University of Juarez",<b> Co-Author(s): </b>,"Maria Dolores Gonzalez, Juan Luna, Fernando Estrada, Jesus Estrada","Many students enrolled in introductory mechanics courses have learning difficulties related to the concept of force in the context of tension in massless strings. One of the potential causes could be a lack of functional understanding through a traditional instruction. We show a collection of this kind of students' difficulties at New Mexico State University, Arizona State University, and at the Independent university of Ciudad Juarez in Mexico. These difficulties were collected during an investigation conducted not only in lab sessions but also in lecture sessions. The first part of the investigation is developed in the contexts of proximity and the length of strings.",None
Session:,"Upper Division Laboratories: Ideas, Equipment, and Techniques: Part I",Contributed,Title:,Determination of g with a Microphone,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dennison 170,Date:,,<b> Time: </b>,10:00AM - 10:10AM,<b> Author: </b>,"Fredy Zypman, Yeshiva University",<b> Co-Author(s): </b>,None,"In the standard analysis of small oscillations about the equilibrium position, it is assumed that the quadratic term is the dominant one and thus the oscillations are harmonic and the corresponding frequencies are amplitude-independent. There are oscillations that do not belong to this category. An interesting example is that of a particle bouncing vertically off the floor. In the real case with dissipation, the height of the ball is reduced in consecutive bounces and the frequency of the motion increases. This gives rise to the common observation of rapid drumming that takes place at small amplitudes, just before the motion halts. We use these ideas, including an expression for the frequency vs. amplitude relation, as a way to measure the value of g. We will show how to select proper balls to reduce drag and how to calibrate the microphone. Finally, as a spin-off we will discuss the information stored in the microphone recording during bouncing.",None
Session:,Innovations in Teaching Astronomy,Poster,Title:,Exploring the Copernican Revolution Through Computer Simulations,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,"Todd K. Timberlake, Berry College",<b> Co-Author(s): </b>,None,"The author and a colleague have developed a course for liberal arts students that focuses on the development of astronomical theories from the Ancient Greeks to Isaac Newton. In the first part of the course, students use planetarium software (Starry Night) to observe a wide variety of celestial motions. The remainder of the course is devoted to studying the various theories that have been presented to explain and predict these motions. Students work with open-source computer simulations developed by the author to visualize the predictions of astronomical models and compare these predictions to their earlier ""observations."" This approach helps students to see the great power and sophistication of Ancient Greek astronomical theories, as well as the aesthetic features of the Copernican theory that paved the way to its ultimate acceptance. The simulations developed by the author (and worksheets to guide their use) are available for free at http://facultyweb.berry.edy/ttimberlake/copernican/.",None
Session:,Physics and Society Education,Contributed,Title:,Antarctic Pictures Illustrate Climate Concepts,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dennison 170,Date:,,<b> Time: </b>,6:05PM - 6:15PM,<b> Author: </b>,"Thomas C Gibbons, Retired",<b> Co-Author(s): </b>,None,"On a recent trip to the Antarctic coast, I obtained a number of pictures that can illustrate various climate-related concepts. Although climate change is not as easily seen in the Antarctic as in the Arctic, there have nevertheless been changes. Large icebergs from ice shelf breakup can be seen as well as some pullback of ice from the coast. Glacier ice is evident nearly everywhere along the coast, on islands, and in icebergs with the blue color frequently visible. Small islands are often covered by small icecaps that resemble miniature versions of the entire continent as well as of Greenland. During the talk, I intend to show and describe as many of these as possible. More are available for free download on the website in the footnote for anyone having use for them.",www.gibbworld.com
Session:,Upper Division,Poster,Title:,Between a Free Adiabatic Expansion and a Quasi-static One,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,"Enrique Miranda, CCT-CONICET-Mendoza",<b> Co-Author(s): </b>,None,"In thermodynamics textbooks two adiabatic processes are studied: the free expansion of a gas (Joule experiment) that is a highly irreversible process, and the reversible expansion due to a quasi-static process. We analyze an intermediate situation: the expansion takes place at a high speed, therefore the quasi-static approximation does not hold, but not as high as in a free expansion. In a free expansion the volume changes instantaneously, i.e., with an infinite velocity, while in a quasi-static process the volume change velocity is almost zero. We will find a parameter r that describes the process when the velocity is neither zero nor infinite.",None
Session:,Introductory Physics,Poster,Title:,A New Hydrostatic Paradox,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,"Enrique Miranda, CCT-CONICET-Mendoza",<b> Co-Author(s): </b>,None,"It is shown that for a liquid in any connected vessels system, it is not possible to fulfill simultaneously Pascals principle, mass conservation, and energy conservation. The viscosity has to necessarily be taken into account to understand the system change.",None
Session:,Innovations in Introductory Laboratories,Contributed,Title:,Potato Cannons,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dennison 170,Date:,,<b> Time: </b>,10:00AM - 10:10AM,<b> Author: </b>,"Leopold Mathelitsch, Inst. of Physics, Univ. of Graz",<b> Co-Author(s): </b>,Eduard Schittelkopf,"Self-made cannons are used mainly for motivational reasons, at high schools or science fairs. Such cannons can be interesting tools also at the undergraduate level, experimentally building the apparatus and measuring speeds and accelerations, and theoretically modelling and computing the parameters. Therefore quite a few articles on this topic can be found in the literature. The propulsion of such a cannon can be achieved in three different ways: by over- or low pressure of air, or an explosion of some propellant. Naturally, these methods need different theoretical models of explanation. We compared these methods by using the same cannon accelerating a piston in the three different ways. We measured in detail the accelerations of the piston within the cannon by attaching a small magnet to it and wrapping coils around the cannon. We compared the data of the three different methods of propulsion with their theoretical predictions.",None
Session:,The Art and Science of Physics Teaching,Invited,Title:,Why Students Fail to Transfer and What to About It,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1210,Date:,,<b> Time: </b>,2:00PM - 2:30PM,<b> Author: </b>,"Daniel L Schwartz, Stanford University",<b> Co-Author(s): </b>,"Doris B Chin, Cathy C Chase, Marily Oppezzo","Educators count on students to transfer learning from class to class, year to year, from home to school, and school to work. An empirical study with students learning physics indicates that, compared to a control condition, direct instruction inadvertently undermines transfer, because it focuses students on taught procedures rather than deep problem structures, leaving the students with memory for formulas and obvious surface features. Direct instruction, and not problem surface features, causes the failed transfer. The poor transfer of direct instruction matters because transfer helps students to learn in the future and to adapt to novel situations. Yet, a literature survey indicates that 75% of all transfer studies in the past five years used direct instruction for both treatment and control conditions. Concrete suggestions for how to improve instruction and assessment, as well as improve the value of direct instruction, are included.",Ray Burnstein is the sponsor of the session and asked me to present.
Session:,Overcoming Barriers: Establishing and Improving Teacher Preparation Programs,Panel,Title:,Overcoming Barriers: Establishing and Improving Teacher Preparation Programs,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1640,Date:,,<b> Time: </b>,8:30AM - 9:00AM,<b> Author: </b>,"Jill Marshall, University of Texas, Austin",<b> Co-Author(s): </b>,"John Frederick, Deborah Gardner","This panel will discuss their experiences in establishing and improving teacher education programs. Experiences range from environments at the community college to research universities, and with individuals from faculty through senior administration. Panelists will discuss some of the challenges they facedand overcame; and invite questions from the audience to help spark an informative discussion on improving the nations physics teacher education enterprise. Although we will discuss barriers during this session, our main focus is on creative solutions to these problems. Please join us with your own creative solutions and interesting challenges.",None
Session:,KSTF Teaching Fellowships: Preparing and Retaining Outstanding High School Science Teachers,Invited,Title:,KSTF Teaching Fellowships: Preparing and Retaining Outstanding High School Science Teachers,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1200,Date:,,<b> Time: </b>,1:30PM - 2:00PM,<b> Author: </b>,"Nicole M Gillespie, Knowles Science Teaching Foundation",<b> Co-Author(s): </b>,Roseanne Rostock,"There are now five active cohorts of Knowles Science Teaching Fellows in Physical Science and two cohorts of alumni. Many of these individuals have started teaching physics and physical science around the country and have been receiving a wide range of mentoring, support and professional development through KSTF as they have progressed through the Learning to Teach Continuum. This session seeks to describe those supports and their effectiveness at producing outstanding teachers of physics. The session will begin with an overview of the KSTF Program and its documented results and then follow up with presentations by Knowles Fellows that have begun their teaching in a variety of settings. These beginning teachers will be sharing specific examples of what types of support were the most meaningful for their development toward becoming effective teachers.",None
Session:,Physics and Life Science,Poster,Title:,Locomotion Speeds of Various Dinosaurs,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,"Scott Lee, Dept of Physics & Astronomy; Un. of Toledo",<b> Co-Author(s): </b>,Mary Dougherty,"Engaging students with diverse backgrounds can be enhanced by finding an intriguing activity. In this poster, a methodology for estimating the locomotion speed of an animal based upon their footprint tracks is developed. Using this technique, an analysis of the locomotion speeds of various dinosaurs is performed. The tracks studied include 28 theropods (meat-eating dinosaurs), 23 sauropods (the ""long-necked"" herbivores), 28 non-armored, non-sauropod herbivores and 10 armored, non-sauropod herbivores. The theropods show the fastest locomotion speed as well as the greatest variety of speeds while the armored dinosaurs are the slowest.",None
Session:,What to Teach After Newtonian Mechanics,Contributed,Title:,System and Object Potential Energies,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1300,Date:,,<b> Time: </b>,9:30AM - 9:40AM,<b> Author: </b>,"David Keeports, Mills College",<b> Co-Author(s): </b>,None,"When two mutually attracting objects are separated, it is most correct to speak of potential energy as being a property of the system. Nevertheless, it is a common practice in problem solving to consider only the potential energy of a single object. For example, when a ball rises through the air without drag, the ball's maximum height is routinely found using mechanical energy conservation without including a potential energy term for the Earth. But is this exclusion justifiable? By using an argument based upon impulse, momentum, kinetic energy, and potential energy, I will demonstrate that the answer to my question is strongly affirmative.",None
Session:,KSTF Teaching Fellowships: Preparing and Retaining Outstanding High School Science Teachers,Contributed,Title:,KSTF Supported Mentoring,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1200,Date:,,<b> Time: </b>,2:50PM - 3:00PM,<b> Author: </b>,"Erin K McCamish, Knowles Science Teaching Foundation",<b> Co-Author(s): </b>,Heather Buskirk,"This presentation will focus on benefits of mentoring to both teachers involved and how KSTF supports such relationships. Two KSTF fellows will share their experiences with mentoring, and describe other examples of successful mentoring relationships. Examples of goals for mentoring and possible mentoring projects will also be discussed, showcasing a unit plan on waves created collaboratively by a mentoring team.",None
Session:,IResearch Regarding Student Interactions and Collaborations,Contributed,Title:,The Effect on Student Performance of Three Physics Teaching Methods,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1210,Date:,,<b> Time: </b>,5:00PM - 5:10PM,<b> Author: </b>,"Maria C Babiuc, Marshall University",<b> Co-Author(s): </b>,None,"New studies suggest that students do better in science classes that are taught interactively, rather than passively, and excel in an environment that promotes interaction. We want to employ three different pedagogical approaches in teaching introductory level physics: the lecture-based method, the peer instruction method, and the active learning laboratories based on the Physics Suite. We present the data on student performance on exams, homework, lab activities, and standardized tests, from more than 200 students taking the 200 level introductory physics courses at Marshall University, in West Virginia. We discuss the efficiency of each method in fostering the success of students in the introductory physics courses. We find that subtle differentiations can be implicitly detected in students' exam grades, homework, participation, and background. The expected benefit of this study is that we will improve our understanding on how different pedagogical methods can influence undergraduate level students to perform better in physics.",ABPFI
Session:,PIRA Session: Demonstrations & Misconceptions,Invited,Title:,Misconceptions in Common Lecture Demonstrations,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1640,Date:,,<b> Time: </b>,1:30PM - 2:00PM,<b> Author: </b>,"Richard E Berg, University of Maryland",<b> Co-Author(s): </b>,None,"Many simple demonstrations used in elementary physics classes are not really so simple to explain. In fact, a significant collection of demonstrations have some degree of mythology associated with their use in class or with their explanation. I will discuss several of these demonstrations and point out some of the problems with the demonstrations and with their explanations, and will also point out some of the historical and physics issues that led to this mythology.",None
Session:,Issues in Student Problem Solving,Contributed,Title:,Do Advanced Students Learn from their Mistakes Without Explicit Intervention?,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1210,Date:,,<b> Time: </b>,2:10PM - 2:20PM,<b> Author: </b>,Andrew J Mason,<b> Co-Author(s): </b>,Chandralekha Singh,"One attribute of physics experts is that they learn from their own mistakes while solving physics problems. Experts are unlikely to make the same mistakes when asked to solve a problem a second time especially if they had access to the correct solution after their initial unsuccessful attempt. Here, we discuss a case study that explores if advanced physics students use the opportunity to learn from their mistakes. The performance on the final exam shows a wide distribution of students' performance on problems administered a second time, which suggests that many advanced students may not automatically exploit their mistakes as an opportunity for learning, and repairing, extending, and organizing their knowledge structure. We also conduct individual interviews with a subset of students to obtain a better insight into students' attitude toward problem-solving and learning and to understand how well students are able to retrieve knowledge relevant for solving the problems.",None
Session:,Innovations in the TYC Curriculum,Contributed,Title:,"Connecting Math, Physics, Engineering, and Technology",Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana 1040,Date:,,<b> Time: </b>,1:55PM - 2:05PM,<b> Author: </b>,"Frederick J Thomas, Math Machines",<b> Co-Author(s): </b>,None,"Beginning in 1995, math, physics, engineering, and technology faculty at Sinclair Community College in Dayton, OH, have cooperated extensively in an effort to improve connections among their courses. A major feature of this collaboration has been the development and use of brief engineering-style projects within math and physics classes. Unlike traditional engineering projects (which generally focus on the design, construction, and testing of physical PRODUCTS), these math and physics projects focus on the design and testing of mathematical functions to control physical PROCESSES using pre-assembled apparatus. Examples include programming an RGB light emitting diode to oscillate with a frequency that depends on temperature, programming a rotating mirror to deflect a light beam onto a moving target, and programming an ""algebraically controlled vehicle"" to move with uniform acceleration. These control systems can be implemented with free software using either computers or TI graphing calculators.",Based in part upon work supported by the National Science Foundation under Grants No. DUE-9454571 and DUE-020220
Session:,Distance Learning,Contributed,Title:,The Team Experience of Online Astronomy Lab Development,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1200,Date:,,<b> Time: </b>,5:20PM - 5:30PM,<b> Author: </b>,"Shan C. Huang, Sinclair Community College",<b> Co-Author(s): </b>,None,"One of the greatest challenges in developing online science labs is creating online interactive tools and activities that can be substituted for traditional hands-on experiments. We started with a one-year Faculty and Professional Learning Community (FPLC) project co-funded by the Ohio Learning Network (OLN) and our college to explore the possibilities. The project result led to a one-year intense team development work that involved instructional designer, graphic designer, Flash program designers, lab technician, photographer, video script writer and producer, and faculty developer. The result was a sequence of three astronomy labs offered entirely online. This achievement completed our college's goal of offering a degree fully online. The team experience and lessons learned will be shared in this presentation.",None
Session:,Implementing & Evaluating Curriculum,Poster,Title:,Longer Term Impacts of Transformed Pedagogies on Student Conceptual Understanding,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,"Steven J Pollock, CU Boulder",<b> Co-Author(s): </b>,None,"We measure student performance on a research-based conceptual instrument in E&M; at various stages of the physics major track--before/ after freshman E&M;, and before/after upper-division E&M.; We use Washington's Tutorials in Introductory Physics in our freshman curriculum, and have more recently transformed our first-semester upper-division E&M; course. In this >10 semester study, we track individuals from freshman through upper division. On average, post-test scores do not change significantly from freshman to upper division E&M; I, nor from E&M; I to E&M; II. We do find a significantly stronger performance at the upper-division level for students who went through freshman Tutorials, indicating a long-term positive impact of those Tutorials on conceptual understanding.",None
Session:,Forgotten Women in Science,Invited,Title:,"Helen Sawyer Hogg: A Woman, an Astronomer, and a Great Communicator of Science",Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1640,Date:,,<b> Time: </b>,1:30PM - 2:00PM,<b> Author: </b>,"Marina Milner-Bolotin, Ryerson University",<b> Co-Author(s): </b>,None,"Helen Sawyer Hogg was born 104 years ago in Lowell, MA. She earned her doctorate in Astronomy from Radcliffe College in 1931 working under the supervision of H. Shapley. In 1931 Helen and her husband Frank (a Canadian) moved to Victoria, BC, where he got a job at the Dominion Observatory and Helen became a volunteering assistant. Her pay allowed them to hire a nanny while she worked at the observatory. In 1935 the couple was offered two paid jobs at the David Dunlap Observatory at the University of Toronto, becoming one of the first Canadian official academic dual career families. H. Sawyer Hogg published a large number of influential papers and became a true leader in the field of astronomy. Additionally she was a very successful science communicator. Helen Sawyer Hogg was awarded a number of prestigious awards, becoming an Officer of the Order of Canada in 1986.",None
Session:,How to Prepare Undergraduates for Graduate School,Invited,Title:,A Larger View: Physics Before Graduate School,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dennison 182,Date:,,<b> Time: </b>,1:30PM - 2:00PM,<b> Author: </b>,"Charles H Holbrow, Colgate University/ MIT (visiting)",<b> Co-Author(s): </b>,None,"Probably no undergraduate physics program should have as its main mission preparation of students for graduate school. That said, a program that does not provide coverage and rigor sufficient to prepare a good student for graduate work in physics is surely deficient. After discussing how the undergraduate physics curriculum supports the graduate physics curriculum, I will review skills and experiences important to graduate work in physics and ways to help undergraduates acquire these. Undergraduates considering graduate work in physics also need special advising. They need to understand the apprenticeship nature of graduate work; they need to know how important their thesis supervisor will be to them as mentor, as role model, for financial support, and as someone to help them find suitable jobs when they finish graduate work. They may also need some forewarning of the primacy of research and the centrality of external funding in graduate programs.",None
Session:,Enabling Us All: The Broad Physics Legacy of H. Richard Crane,Invited,Title:,Dick Crane's California Years,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dennison 170,Date:,,<b> Time: </b>,1:00PM - 1:30PM,<b> Author: </b>,"Charles H Holbrow, Colgate University/ MIT (visiting)",<b> Co-Author(s): </b>,None,"Crane (1907-2007) had a fortunate, uncomplicated childhood. Born and raised in Turlock, a farming community in California's Central Valley, his early interest in science appeared in familiar ways that I will describe. He did his undergraduate work at Caltech, made a short visit to Europe, and from 1930 to 1934 earned his Ph.D. in physics from Caltech. Crane helped his thesis supervisor, Charles C. Lauritsen, begin accelerator based nuclear physics in America. They achieved the first accelerator produced neutrons, the first accelerator produced artificial radioactivity, and the first evidence for resonant absorption. I will discuss some of their techniques and results. In 1935 Crane made the reverse of the great American migration -- he left California for the Middle West and, in the midst of the Great Depression, took up a tenure-track position with start-up funds at the University of Michigan where he spent the rest of his career.",None
Session:,The Changing Community of Physics: Resources and Programs that Promote Inclusion and Diversity,Panel,Title:,Teaching for Retention,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1300,Date:,,<b> Time: </b>,10:00AM - 10:15AM,<b> Author: </b>,"James H. Stith,",<b> Co-Author(s): </b>,None,"The American Association of Physics Teachers (AAPT), the American Physical Society (APS), and the American Astronomical Society (AAS) annually hold a workshop for new physics and astronomy faculty at the American Center for Physics (ACP) that is designed to help new faculty understand how students learn physics and astronomy and suggests how this information can impact teaching methods. This workshop is now in its 13th year. Imbedded in this workshop since its inception is a session that has recently been called ""Teaching for Retention"" which is designed to acquaint the new faculty with issues that impact on a diverse student/faculty population with the ultimate goal of helping to increase the diversity (underrepresented minorities and women) of the physics and astronomy fields. This talk will describe the content and evolution of that session and the author's perception of its strengths and weaknesses.",None
Session:,PERC Bridging Session,Invited,Title:,Bridging Cognitive and Neural Aspects of Classroom Learning,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1800,Date:,,<b> Time: </b>,3:30PM - 4:00PM,<b> Author: </b>,"Michael I Posner, University of Oregon",<b> Co-Author(s): </b>,None,"A major achievement of the first 20 years of neuroimaging is to reveal the brain networks that underlie fundamental aspects of attention, memory, and expertise. We examine some principles underlying the activation of these networks. These networks represent key constraints for the design of teaching. Individual differences in these networks reflect a combination of genes and experiences. While acquiring expertise is easier for some than others, the importance of effort in its acquisition is a basic principle. Networks are strengthened through exercise, but maintaining interest that produces sustained attention is key to making exercises successful. The state of the brain prior to learning may also represent an important constraint on successful learning and some interventions designed to investigate the role of attention state in learning are discussed. Teaching remains a creative act between instructor and student, but an understanding of brain mechanisms might improve opportunity for success for both participants.",Physics Education Research Conference
Session:,Best Practices for Teaching with Technology,Contributed,Title:,Online Assessments Using Blackboard-CE,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1400,Date:,,<b> Time: </b>,2:05PM - 2:15PM,<b> Author: </b>,"David R Klassen, Rowan University",<b> Co-Author(s): </b>,Georgette K Sahm,"For several years now the Department of Physics and Astronomy at Rowan University has been performing content assessments for introductory physics courses and student evaluations for all classes. Doing this ""the old-fashioned way"" involved considerable personnel time to distribute materials, proctor the assessment or evaluation, compile results from bubble-sheet printouts, and return results to faculty. Additionally, this creates a growing stack of papers to be filed and/or destroyed. In the fall of 2006 the departmental assessment committee decided to expand subject matter assessment and to attempt to increase efficiency by transitioning to an online method of gathering and processing the data. As we had considerable expertise with WebCT (now Blackboard-CE) we chose this platform to present the assessments. In this talk we will describe our experiences in making the transition and plans for future changes based on those experiences.",None
